neuron,formula,iou,weight_entailment,weight_neutral,weight_contradiction
1802,(hypothesis:indoors OR (hypothesis:outdoors AND (NOT premise:people)) OR (hypothesis:people AND (NOT premise:people)) OR (hypothesis:women AND (NOT premise:people))),0.11755233258008957,-0.01318359375,-0.01251220703125,0.01202392578125
67,(hypothesis:2 OR hypothesis:outdoors OR hypothesis:outside OR premise:bikes OR premise:tall),0.11746987700462341,0.0174560546875,0.006561279296875,0.044677734375
1150,(hypothesis:asleep OR hypothesis:inside OR hypothesis:sad OR (hypothesis:woman AND (NOT premise:woman))),0.1173652708530426,0.01214599609375,0.011962890625,0.001129150390625
423,(hypothesis:black OR hypothesis:mother OR hypothesis:tall OR hypothesis:wearing OR premise:sort),0.11729622632265091,0.006927490234375,0.010009765625,0.0111083984375
319,((NOT premise:person) AND (hypothesis:human OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:person)),0.11728394776582718,-0.013916015625,-0.022705078125,-0.036376953125
163,(hypothesis:cat OR hypothesis:coffee OR hypothesis:eating OR hypothesis:eats OR hypothesis:swimming),0.11725955456495285,-0.00244140625,-0.0024871826171875,-0.01336669921875
1657,((NOT premise:crowd) AND (NOT premise:person) AND (hypothesis:human OR hypothesis:people OR hypothesis:person)),0.11724984645843506,0.0057373046875,-0.0272216796875,0.009521484375
1749,(hypothesis:asleep OR hypothesis:indoors OR hypothesis:multiple OR hypothesis:outdoors OR hypothesis:outside),0.11723446846008301,0.033447265625,-0.0011444091796875,0.0001850128173828125
1822,(hypothesis:house OR hypothesis:inside OR hypothesis:sit OR hypothesis:sitting OR hypothesis:swimming),0.1171950027346611,0.0068359375,-0.0341796875,0.01092529296875
838,(hypothesis:outdoors OR (hypothesis:near AND (NOT premise:wearing)) OR (hypothesis:outside AND (NOT premise:wearing)) OR (hypothesis:people AND (NOT premise:wearing))),0.11714770644903183,0.01336669921875,0.006927490234375,0.00341796875
2019,(hypothesis:hat OR hypothesis:holding OR hypothesis:wearing OR hypothesis:white OR premise:shirt),0.11712649464607239,-0.0306396484375,-0.026611328125,-0.01220703125
706,(hypothesis:moving OR hypothesis:near OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:wet),0.11710037291049957,0.0390625,0.0242919921875,0.01904296875
636,(hypothesis:cat OR hypothesis:daughter OR premise:camera OR (hypothesis:woman AND (NOT premise:woman))),0.11707840859889984,0.0064697265625,0.00244140625,0.0054931640625
835,((NOT premise:outside) AND (hypothesis:indoors OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:present)),0.11699779331684113,0.01104736328125,0.0284423828125,-0.0013580322265625
1932,(hypothesis:asleep OR hypothesis:cat OR hypothesis:eating OR hypothesis:sitting OR hypothesis:swimming),0.11680911481380463,0.01190185546875,0.00689697265625,0.033203125
581,(premise:looks OR (hypothesis:near AND (NOT premise:people)) OR (hypothesis:people AND (NOT premise:people))),0.11669658869504929,0.0216064453125,-0.01123046875,0.015380859375
404,((NOT premise:men) AND (hypothesis:cat OR hypothesis:eating OR hypothesis:men OR hypothesis:sleeping)),0.11655011773109436,-0.004364013671875,0.00836181640625,-0.0034027099609375
1901,(premise:soccer OR (hypothesis:people AND (NOT premise:people)) OR (hypothesis:person AND (NOT premise:people))),0.11653543263673782,-0.0250244140625,0.0166015625,0.01708984375
578,(hypothesis:asleep OR hypothesis:bald OR hypothesis:naked OR hypothesis:sleeping OR hypothesis:sleeps),0.11651917546987534,0.001861572265625,0.01300048828125,0.0191650390625
1851,(hypothesis:animals OR hypothesis:beach OR hypothesis:indoors OR hypothesis:outdoors OR hypothesis:outside),0.11649580299854279,-0.0010833740234375,-0.0086669921875,0.0150146484375
442,(hypothesis:black OR hypothesis:blue OR hypothesis:cat OR hypothesis:red OR hypothesis:wearing),0.11642599105834961,0.00135040283203125,0.05419921875,0.0498046875
531,(hypothesis:cat OR hypothesis:eating OR hypothesis:eats OR hypothesis:swimming OR hypothesis:wearing),0.11636707931756973,0.017333984375,-0.00653076171875,0.0322265625
648,(hypothesis:swimming OR (hypothesis:blue AND (NOT premise:playing)) OR (hypothesis:playing AND (NOT premise:playing)) OR (hypothesis:wearing AND (NOT premise:playing))),0.1162981167435646,0.039794921875,-0.01397705078125,-0.017578125
1743,((NOT premise:street) AND (hypothesis:competing OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:playing)),0.11606456339359283,0.00130462646484375,0.017333984375,0.00083160400390625
525,(hypothesis:bald OR hypothesis:cat OR hypothesis:tall OR hypothesis:wearing OR hypothesis:white),0.11604440212249756,0.0029144287109375,-0.001800537109375,0.020751953125
1396,((NOT premise:person) AND (hypothesis:outside OR hypothesis:person OR hypothesis:tall OR premise:hair)),0.11600338667631149,-0.001251220703125,-0.00213623046875,-0.000759124755859375
736,((NOT premise:woman) AND (hypothesis:near OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:people)),0.11599999666213989,-0.00151824951171875,0.0030670166015625,-0.01708984375
1680,(hypothesis:black OR hypothesis:dressed OR hypothesis:red OR hypothesis:shirt OR hypothesis:wearing),0.11579892039299011,-0.006256103515625,-0.0263671875,-0.016357421875
795,(hypothesis:dressed OR hypothesis:people OR hypothesis:picture OR premise:conversation OR premise:dogs),0.11567821353673935,-0.00173187255859375,0.034423828125,-0.01239013671875
209,(hypothesis:funny OR hypothesis:moving OR premise:floor OR (hypothesis:people AND (NOT premise:people))),0.1156601831316948,-0.02880859375,0.00830078125,0.0218505859375
1171,(hypothesis:kid OR hypothesis:person OR hypothesis:wearing OR premise:jump OR premise:old),0.11544227600097656,0.032470703125,0.0137939453125,0.01068115234375
1801,(hypothesis:holding OR hypothesis:near OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:standing),0.11544117331504822,0.038818359375,-0.007171630859375,0.0076904296875
1791,(hypothesis:cat OR hypothesis:eating OR hypothesis:eats OR hypothesis:outside OR hypothesis:present),0.11542288213968277,0.0091552734375,-0.0281982421875,0.00141143798828125
405,(hypothesis:flowers OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:poses OR premise:sunglasses),0.11530815064907074,-0.01068115234375,0.0078125,-0.0308837890625
455,(hypothesis:near OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:wearing OR premise:3),0.11530094593763351,0.0185546875,0.0220947265625,0.00885009765625
380,(hypothesis:asleep OR hypothesis:dead OR hypothesis:sleeping OR hypothesis:standing OR premise:blond),0.11523046344518661,0.0186767578125,-0.0107421875,0.0205078125
1155,(premise:market OR (hypothesis:human AND (NOT premise:person)) OR (hypothesis:outside AND (NOT premise:person)) OR (hypothesis:person AND (NOT premise:person))),0.11517367511987686,-0.0277099609375,0.016845703125,0.0185546875
815,(hypothesis:outdoors OR hypothesis:outside OR hypothesis:taking OR premise:lone OR premise:shopping),0.11516854166984558,-0.00994873046875,-0.0033416748046875,-0.0223388671875
1078,(hypothesis:bus OR hypothesis:cooking OR hypothesis:eating OR hypothesis:home OR hypothesis:movie),0.11513583362102509,0.004608154296875,-0.001312255859375,0.0025787353515625
587,(hypothesis:near OR (hypothesis:people AND (NOT premise:people) AND (NOT premise:person)) OR (hypothesis:person AND (NOT premise:people) AND (NOT premise:person))),0.11512027680873871,-0.00457763671875,0.003204345703125,-0.04296875
1412,(premise:suit OR (premise:blond AND (NOT hypothesis:shirt)) OR (premise:blue AND (NOT hypothesis:shirt)) OR (premise:shirt AND (NOT hypothesis:shirt))),0.11506582051515579,0.0211181640625,0.0380859375,0.010498046875
1848,(hypothesis:blue OR (hypothesis:red AND (NOT hypothesis:people)) OR (hypothesis:wearing AND (NOT hypothesis:people)) OR (premise:people AND (NOT hypothesis:people))),0.1150643453001976,0.0245361328125,-0.0128173828125,-0.005401611328125
886,(hypothesis:animal OR (hypothesis:near AND (NOT premise:people)) OR (hypothesis:outdoors AND (NOT premise:people)) OR (hypothesis:people AND (NOT premise:people))),0.11502783000469208,0.00164031982421875,-0.03369140625,0.0223388671875
1909,(hypothesis:black OR hypothesis:pink OR hypothesis:wearing OR hypothesis:white OR premise:3),0.1149858608841896,0.005035400390625,0.01336669921875,-0.00762939453125
784,((NOT premise:running) AND (hypothesis:cat OR hypothesis:eating OR hypothesis:men OR hypothesis:running)),0.11476793140172958,-0.010498046875,0.023681640625,0.00011920928955078125
577,(hypothesis:2 OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:picture OR hypothesis:walking),0.1147540956735611,0.0299072265625,0.011474609375,-0.008056640625
716,(hypothesis:cat OR hypothesis:shirt OR hypothesis:wearing OR premise:desk OR premise:looking),0.1147540956735611,-0.01806640625,0.00714111328125,0.03662109375
930,(hypothesis:funny OR hypothesis:happy OR hypothesis:moving OR hypothesis:tall OR premise:held),0.11470112949609756,0.007476806640625,-0.00653076171875,0.02685546875
806,(hypothesis:shirt OR (hypothesis:people AND (NOT premise:people) AND (NOT premise:person)) OR (hypothesis:person AND (NOT premise:people) AND (NOT premise:person))),0.11467116326093674,0.00457763671875,0.00457763671875,0.015625
1444,(hypothesis:black OR hypothesis:bunch OR hypothesis:human OR hypothesis:wearing OR hypothesis:white),0.1145833358168602,0.01953125,-0.015380859375,-0.0269775390625
1119,((NOT premise:group) AND (hypothesis:men OR hypothesis:play OR hypothesis:watches OR premise:play)),0.11457378417253494,-0.03271484375,-0.00579833984375,0.035888671875
1393,(hypothesis:outdoors OR hypothesis:present OR hypothesis:wearing OR premise:rest OR premise:sleeping),0.11455108225345612,-0.00028228759765625,-0.032958984375,-0.0048828125
1645,(hypothesis:cat OR hypothesis:eating OR hypothesis:eats OR (hypothesis:man AND (NOT premise:man))),0.11434735357761383,0.0029449462890625,0.006683349609375,0.00506591796875
1614,((NOT hypothesis:man) AND (hypothesis:outdoors OR hypothesis:people OR hypothesis:smiling) AND (hypothesis:outdoors OR hypothesis:smiling OR (NOT premise:woman))),0.1141078844666481,-0.0196533203125,0.0059814453125,-0.01287841796875
632,((NOT premise:woman) AND (hypothesis:cat OR hypothesis:swimming OR premise:man) AND (hypothesis:cat OR hypothesis:swimming OR (NOT hypothesis:man))),0.11410459876060486,-0.027099609375,-0.003753662109375,-0.011474609375
828,(premise:blue OR premise:cap OR premise:pants OR premise:pink OR premise:slacks),0.11409395933151245,-0.014892578125,0.01263427734375,0.023193359375
949,(hypothesis:field OR hypothesis:grass OR hypothesis:players OR hypothesis:sitting OR hypothesis:standing),0.11408815532922745,-0.00390625,-0.0120849609375,0.016357421875
1280,(hypothesis:human OR hypothesis:kids OR hypothesis:moving OR hypothesis:near OR hypothesis:people),0.11405529826879501,0.0025482177734375,0.02978515625,0.022216796875
39,(hypothesis:black OR premise:arms OR premise:blue OR premise:motorcycle OR premise:white),0.11401425302028656,0.015869140625,0.00634765625,0.01556396484375
1012,(hypothesis:giving OR hypothesis:learning OR hypothesis:practicing OR hypothesis:ready OR hypothesis:trying),0.11400651186704636,0.004913330078125,0.0194091796875,-0.00775146484375
1790,(hypothesis:cat OR hypothesis:inside OR hypothesis:moon OR hypothesis:sleeping OR hypothesis:sleeps),0.11382114142179489,-0.0024261474609375,-0.0035858154296875,-0.00830078125
1691,(hypothesis:asleep OR hypothesis:happily OR hypothesis:happy OR hypothesis:sad OR hypothesis:sleeping),0.11380880326032639,-0.01080322265625,-0.0225830078125,-0.0308837890625
1765,(hypothesis:running OR (hypothesis:people AND (NOT premise:people)) OR (hypothesis:playing AND (NOT premise:people))),0.11374738067388535,-0.0030975341796875,-0.0185546875,0.01953125
556,(hypothesis:black OR hypothesis:green OR hypothesis:hair OR hypothesis:tall OR hypothesis:wearing),0.11374407261610031,-0.002471923828125,-0.031982421875,-0.004608154296875
1931,(hypothesis:asleep OR hypothesis:beach OR hypothesis:driving OR hypothesis:sleeping OR hypothesis:swimming),0.11374407261610031,0.0103759765625,0.01312255859375,-0.0025482177734375
1885,(hypothesis:crowd OR (hypothesis:men AND premise:man) OR (hypothesis:people AND premise:man)),0.11369193345308304,-0.008544921875,0.0018157958984375,0.033203125
1738,(hypothesis:coffee OR hypothesis:eating OR hypothesis:painting OR hypothesis:sitting OR hypothesis:throws),0.11363636702299118,0.0111083984375,0.01141357421875,0.00775146484375
599,(hypothesis:bed OR hypothesis:sleeping OR hypothesis:tall OR (hypothesis:man AND (NOT premise:man))),0.11349036544561386,0.0086669921875,0.04541015625,-0.0038604736328125
1599,(hypothesis:blue OR hypothesis:bus OR hypothesis:shirt OR hypothesis:wearing OR premise:brushing),0.11345381289720535,0.017822265625,0.02978515625,0.011474609375
779,(hypothesis:near OR hypothesis:sitting OR hypothesis:small OR hypothesis:standing OR hypothesis:wearing),0.11342281848192215,0.0205078125,0.015380859375,0.00927734375
1495,(hypothesis:girls OR hypothesis:inside OR hypothesis:outside OR hypothesis:present OR premise:circle),0.11336405575275421,-0.01409912109375,0.007476806640625,-0.0198974609375
1559,((NOT hypothesis:person) AND (hypothesis:walk OR premise:people OR premise:person) AND (hypothesis:walk OR premise:person OR (NOT hypothesis:people))),0.11331444978713989,0.00762939453125,0.0286865234375,0.032470703125
239,(premise:match OR (hypothesis:couple AND (NOT premise:people)) OR (hypothesis:people AND (NOT premise:people))),0.11328527331352234,0.021728515625,-0.00762939453125,-0.01251220703125
1269,(hypothesis:blue OR hypothesis:cat OR hypothesis:sits OR hypothesis:wearing OR premise:watching),0.11325966566801071,-0.01312255859375,0.007720947265625,-0.0147705078125
788,(hypothesis:blue OR hypothesis:green OR hypothesis:tall OR (premise:man AND (NOT hypothesis:man))),0.11325782537460327,-0.01141357421875,0.01611328125,-0.0174560546875
1278,(hypothesis:cat OR hypothesis:eating OR hypothesis:swimming OR (hypothesis:man AND (NOT premise:man))),0.11324570327997208,-0.00225830078125,0.025634765625,0.027099609375
414,(hypothesis:outdoors OR (hypothesis:people AND (NOT premise:crowd) AND (NOT premise:person)) OR (hypothesis:person AND (NOT premise:crowd) AND (NOT premise:person))),0.11320754885673523,-0.0023193359375,-0.0203857421875,-0.01153564453125
565,(hypothesis:2 OR hypothesis:dress OR hypothesis:male OR hypothesis:shirt OR hypothesis:wearing),0.11314984411001205,0.006256103515625,0.010986328125,-0.028564453125
320,(hypothesis:asleep OR hypothesis:cat OR hypothesis:eating OR hypothesis:piano OR hypothesis:sleeping),0.11308767646551132,0.0267333984375,0.0027923583984375,0.00543212890625
509,(hypothesis:cat OR hypothesis:eating OR hypothesis:human OR hypothesis:shirt OR hypothesis:wearing),0.11297852545976639,0.00634765625,0.0047607421875,-0.0390625
222,(hypothesis:humans OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:smiling OR hypothesis:wearing),0.11275272071361542,0.042236328125,0.002471923828125,0.013427734375
1053,(hypothesis:outside OR hypothesis:present OR hypothesis:sitting OR hypothesis:standing OR hypothesis:tall),0.11265545338392258,-0.01165771484375,0.02197265625,0.0250244140625
291,(hypothesis:blue OR hypothesis:wearing OR hypothesis:white OR premise:band OR premise:oven),0.11260827630758286,-0.0302734375,-0.0208740234375,0.038330078125
1083,(hypothesis:age OR hypothesis:male OR hypothesis:men OR hypothesis:wearing OR premise:3),0.11243484914302826,-0.016845703125,-0.01611328125,-0.0341796875
1979,(hypothesis:near OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:people OR hypothesis:smiling),0.11241098493337631,-0.01416015625,0.0179443359375,0.0242919921875
318,(hypothesis:human OR hypothesis:humans OR hypothesis:outdoors OR hypothesis:person OR hypothesis:walking),0.11240632832050323,-0.015869140625,-0.02197265625,0.01300048828125
436,(hypothesis:light OR hypothesis:shirt OR hypothesis:standing OR hypothesis:wearing OR premise:wearing),0.1123538389801979,-0.0111083984375,-0.0157470703125,-0.00439453125
1780,(hypothesis:holding OR hypothesis:tall OR premise:looks OR premise:right OR premise:shirt),0.11222222447395325,-0.0064697265625,0.0057373046875,-0.03515625
733,(hypothesis:cat OR hypothesis:eating OR hypothesis:sleeping OR hypothesis:swimming OR premise:men),0.11219147592782974,-0.041015625,0.00408935546875,-0.000507354736328125
1913,(hypothesis:shopping OR (hypothesis:outdoors AND (NOT hypothesis:wearing)) OR (hypothesis:tall AND (NOT hypothesis:wearing)) OR (premise:wearing AND (NOT hypothesis:wearing))),0.11211340129375458,-0.001617431640625,0.00323486328125,-0.006866455078125
227,(hypothesis:driving OR hypothesis:eating OR hypothesis:flying OR hypothesis:running OR hypothesis:swimming),0.11209766566753387,0.0118408203125,0.03466796875,0.00823974609375
461,(hypothesis:camera OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:picture OR hypothesis:smiling),0.1120448186993599,-0.023193359375,0.0400390625,0.00885009765625
2008,(hypothesis:cat OR hypothesis:eating OR hypothesis:eats OR (hypothesis:woman AND (NOT premise:woman))),0.11201866716146469,0.050048828125,-0.00142669677734375,0.0020294189453125
712,(hypothesis:cat OR hypothesis:cats OR premise:river OR (hypothesis:woman AND (NOT premise:woman))),0.11195928603410721,-0.031005859375,-0.01611328125,-0.0322265625
486,(hypothesis:day OR hypothesis:friends OR hypothesis:practicing OR hypothesis:waiting OR hypothesis:way),0.11184210330247879,0.041748046875,0.031982421875,0.014404296875
1944,((NOT hypothesis:group) AND (NOT premise:building) AND (NOT premise:sitting) AND (hypothesis:outside OR hypothesis:people)),0.11179277300834656,-0.0220947265625,-0.0299072265625,-0.0245361328125
776,(hypothesis:hat OR hypothesis:wearing OR premise:backpack OR premise:hair OR premise:shirt),0.11176157742738724,-0.00933837890625,0.0133056640625,0.000705718994140625
1853,(hypothesis:cat OR hypothesis:eating OR hypothesis:play OR hypothesis:playing OR hypothesis:swimming),0.11171875149011612,-0.01458740234375,-0.00262451171875,0.01239013671875
680,(hypothesis:blue OR hypothesis:tall OR hypothesis:wearing OR (premise:people AND (NOT hypothesis:people))),0.1117061972618103,-0.01348876953125,-0.00921630859375,-0.005157470703125
570,(hypothesis:animals OR hypothesis:boys OR hypothesis:humans OR hypothesis:instrument OR hypothesis:people),0.11167836934328079,-0.0250244140625,-0.01953125,0.0140380859375
1708,((NOT premise:person) AND (hypothesis:person OR hypothesis:tall OR premise:blue OR premise:haired)),0.11161583662033081,0.0172119140625,-0.0260009765625,0.01483154296875
516,(hypothesis:near OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:wearing OR hypothesis:wet),0.11135531216859818,0.00927734375,-0.01177978515625,0.0218505859375
103,(hypothesis:black OR hypothesis:wearing OR premise:blue OR premise:gray OR premise:pants),0.11128860712051392,-0.01422119140625,-0.0067138671875,0.0093994140625
943,(premise:bottle OR (premise:blond AND (NOT premise:playing)) OR (premise:pink AND (NOT premise:playing)) OR (premise:wearing AND (NOT premise:playing))),0.11117544770240784,-0.009521484375,0.0211181640625,0.0341796875
1805,(hypothesis:cat OR hypothesis:eating OR hypothesis:sleeping OR (hypothesis:woman AND (NOT premise:woman))),0.1111111119389534,-0.03173828125,-0.00921630859375,-0.02978515625
595,(hypothesis:dancing OR hypothesis:eating OR hypothesis:painting OR hypothesis:playing OR hypothesis:swimming),0.11102171987295151,-0.0031890869140625,-0.0037994384765625,-0.01025390625
1817,(hypothesis:bikes OR hypothesis:clothes OR hypothesis:human OR hypothesis:wearing OR premise:midair),0.11099138110876083,0.01409912109375,0.012939453125,0.001556396484375
1779,((NOT premise:street) AND (hypothesis:animal OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:smiling)),0.11099138110876083,0.0019989013671875,-0.00153350830078125,-0.0322265625
1126,((NOT premise:crowd) AND (NOT premise:wearing) AND (hypothesis:outside OR hypothesis:people OR hypothesis:walking)),0.11098265647888184,-0.0296630859375,-0.0064697265625,-0.004486083984375
889,((NOT premise:wearing) AND (hypothesis:couple OR hypothesis:female OR hypothesis:people OR premise:couple)),0.11089108884334564,-0.039794921875,-0.01434326171875,-0.0086669921875
1887,((NOT premise:boy) AND (hypothesis:wearing OR premise:jacket OR premise:looks OR premise:young)),0.11085043847560883,-0.0025634765625,0.010498046875,-0.02734375
1741,(hypothesis:enjoying OR hypothesis:happy OR hypothesis:practicing OR hypothesis:trying OR premise:dog),0.11078997701406479,0.0027313232421875,-0.00897216796875,0.01031494140625
1264,(hypothesis:having OR hypothesis:indoors OR hypothesis:moving OR hypothesis:outdoors OR hypothesis:outside),0.11078997701406479,0.00970458984375,0.00958251953125,0.0181884765625
1766,(hypothesis:hat OR hypothesis:near OR hypothesis:wearing OR premise:looks OR premise:shirt),0.11071968078613281,-0.0152587890625,-0.0087890625,0.01251220703125
1629,(hypothesis:human OR hypothesis:humans OR hypothesis:instrument OR hypothesis:music OR hypothesis:tall),0.11059190332889557,0.034423828125,-0.05419921875,-0.0194091796875
243,(hypothesis:hair OR hypothesis:naked OR hypothesis:shirt OR hypothesis:wearing OR premise:male),0.11057692021131516,0.0029449462890625,-0.007110595703125,-0.0181884765625
70,(hypothesis:animal OR hypothesis:animals OR hypothesis:humans OR hypothesis:people OR hypothesis:performing),0.11055276542901993,0.0113525390625,-0.00174713134765625,0.0164794921875
1105,(hypothesis:bus OR hypothesis:cat OR hypothesis:watching OR (hypothesis:man AND (NOT premise:man))),0.11051502078771591,-0.01422119140625,0.00897216796875,-0.041748046875
725,(hypothesis:human OR hypothesis:outdoors OR hypothesis:outside OR premise:microscope OR premise:room),0.11049211025238037,0.01165771484375,0.0015106201171875,0.01214599609375
1662,((NOT premise:street) AND (hypothesis:outdoors OR hypothesis:people OR hypothesis:playing OR premise:uniforms)),0.11046511679887772,0.032470703125,0.004608154296875,0.0016937255859375
1406,(hypothesis:hoping OR (hypothesis:sad AND (NOT hypothesis:wearing)) OR (premise:blue AND (NOT hypothesis:wearing)) OR (premise:shirt AND (NOT hypothesis:wearing))),0.11040676385164261,0.0126953125,-0.0203857421875,-0.03173828125
1237,(hypothesis:cat OR hypothesis:eats OR hypothesis:outdoors OR (hypothesis:people AND (NOT premise:people))),0.11024390161037445,0.0230712890625,0.00958251953125,0.0225830078125
1776,(hypothesis:dance OR hypothesis:friend OR premise:grass OR (hypothesis:people AND premise:people)),0.1102299764752388,-0.0283203125,-0.0361328125,-0.02490234375
348,(hypothesis:brown OR hypothesis:eating OR hypothesis:eats OR hypothesis:swimming OR hypothesis:wearing),0.1101614460349083,-0.0194091796875,0.01806640625,0.0130615234375
723,(hypothesis:holds OR hypothesis:people OR premise:audience OR premise:background OR premise:stands),0.11010155081748962,0.00164031982421875,0.016357421875,0.009521484375
280,(hypothesis:eating OR (premise:background AND (NOT hypothesis:white)) OR (premise:sunglasses AND (NOT hypothesis:white)) OR (premise:white AND (NOT hypothesis:white))),0.11006879061460495,0.0108642578125,-0.01043701171875,0.0004329681396484375
638,(hypothesis:black OR hypothesis:shirt OR hypothesis:sit OR hypothesis:women OR premise:watching),0.10997442156076431,-0.0191650390625,-0.0023956298828125,0.0078125
773,(hypothesis:indoors OR hypothesis:nap OR hypothesis:outdoors OR hypothesis:people OR premise:stack),0.1099444106221199,-0.044677734375,0.034423828125,-0.0283203125
1288,(hypothesis:cap OR hypothesis:day OR premise:blond OR premise:blue OR premise:suit),0.10991105437278748,-0.048828125,-0.00145721435546875,-0.040771484375
967,(premise:appears OR premise:blue OR premise:pants OR premise:sits OR premise:stick),0.10983705520629883,-0.018798828125,0.02734375,-0.0054931640625
660,(hypothesis:cat OR hypothesis:eating OR hypothesis:sleeping OR hypothesis:swimming OR premise:men),0.10978341847658157,-0.0050048828125,-0.0306396484375,-0.00543212890625
1533,(hypothesis:animals OR hypothesis:human OR hypothesis:humans OR (hypothesis:people AND (NOT premise:people))),0.1097046434879303,0.01470947265625,-0.0023651123046875,0.0208740234375
1704,((NOT premise:person) AND (hypothesis:person OR hypothesis:pink OR hypothesis:smiling OR hypothesis:wearing)),0.10944808274507523,0.033935546875,0.026611328125,-0.01055908203125
1647,(hypothesis:human OR hypothesis:outdoors OR hypothesis:outside OR premise:bikes OR premise:leaving),0.10942249000072479,-0.006072998046875,-0.018798828125,0.0118408203125
311,(hypothesis:inside OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:water OR hypothesis:wet),0.10941475629806519,0.0289306640625,-0.0211181640625,-0.002410888671875
907,(hypothesis:asleep OR hypothesis:eating OR hypothesis:going OR (hypothesis:man AND (NOT premise:man))),0.10929519683122635,0.01080322265625,0.0001201629638671875,-0.009765625
1717,(hypothesis:age OR hypothesis:outdoors OR hypothesis:wearing OR premise:bag OR premise:blue),0.10929281264543533,-0.0174560546875,-0.033203125,-0.0120849609375
600,((NOT hypothesis:people) AND (hypothesis:cat OR hypothesis:eating OR premise:man) AND (hypothesis:cat OR hypothesis:eating OR (NOT hypothesis:man))),0.1091575101017952,0.0032806396484375,-0.01544189453125,3.123283386230469e-05
1721,(hypothesis:tv OR (hypothesis:cat AND (NOT premise:sitting)) OR (hypothesis:eating AND (NOT premise:sitting)) OR (hypothesis:sitting AND (NOT premise:sitting))),0.10913404822349548,-0.015380859375,-0.030517578125,-0.0079345703125
702,(hypothesis:eating OR hypothesis:swimming OR premise:sit OR (premise:woman AND (NOT hypothesis:woman))),0.10900832712650299,-0.00086212158203125,-0.00021648406982421875,-0.0224609375
1875,(hypothesis:indoors OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:tall OR premise:team),0.10900473594665527,-0.0244140625,0.00762939453125,-0.0262451171875
141,(premise:football OR (hypothesis:people AND (NOT premise:people)) OR (hypothesis:tall AND (NOT premise:people))),0.1089613065123558,-0.0062255859375,-0.0211181640625,-0.00119781494140625
310,(hypothesis:adults OR hypothesis:cat OR hypothesis:hair OR hypothesis:shirt OR hypothesis:wearing),0.10891088843345642,0.0228271484375,0.0196533203125,0.053955078125
603,((NOT premise:group) AND (hypothesis:indoors OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:people)),0.10882708430290222,0.000736236572265625,0.050048828125,0.0260009765625
1534,(hypothesis:outdoors OR hypothesis:people OR premise:bikes OR premise:includes OR premise:practicing),0.10880503058433533,0.0240478515625,-0.0247802734375,0.009521484375
180,((NOT hypothesis:person) AND (hypothesis:blue OR hypothesis:eating OR hypothesis:eats OR premise:person)),0.1087719276547432,-0.01104736328125,0.0235595703125,0.03125
140,(hypothesis:cat OR hypothesis:desert OR hypothesis:swimming OR (hypothesis:man AND (NOT premise:man))),0.10864745080471039,-0.026611328125,-0.0242919921875,-0.0142822265625
610,(hypothesis:cat OR hypothesis:guy OR hypothesis:lady OR (hypothesis:man AND (NOT premise:man))),0.10862944275140762,0.045166015625,0.050048828125,-0.006591796875
410,(hypothesis:human OR (hypothesis:people AND (NOT hypothesis:man) AND (NOT premise:person)) OR (hypothesis:person AND (NOT hypothesis:man) AND (NOT premise:person))),0.10852713137865067,-0.01953125,-0.00170135498046875,-0.00958251953125
1103,(hypothesis:looking OR hypothesis:outdoors OR hypothesis:outside OR hypothesis:shoes OR hypothesis:watching),0.10852713137865067,0.0223388671875,-0.0322265625,0.03564453125
204,(hypothesis:eating OR hypothesis:inside OR hypothesis:moon OR hypothesis:playing OR hypothesis:swimming),0.10852090269327164,0.020751953125,0.00799560546875,0.0004863739013671875
1124,(hypothesis:band OR hypothesis:group OR hypothesis:park OR hypothesis:play OR hypothesis:selling),0.10849056392908096,-0.00092315673828125,-0.007354736328125,0.0189208984375
519,(hypothesis:cat OR hypothesis:hair OR hypothesis:tired OR hypothesis:wearing OR premise:smiles),0.10844630002975464,0.010986328125,-0.00537109375,0.01129150390625
722,(hypothesis:asleep OR hypothesis:couch OR hypothesis:home OR hypothesis:sleeping OR premise:black),0.10837765783071518,-0.006744384765625,-0.01129150390625,-0.00982666015625
1203,(hypothesis:indoors OR hypothesis:inside OR hypothesis:naked OR hypothesis:outside OR hypothesis:present),0.10827375203371048,0.005889892578125,-0.004852294921875,-0.01519775390625
2037,(hypothesis:bed OR hypothesis:cooking OR hypothesis:eating OR (hypothesis:man AND (NOT premise:man))),0.10825295001268387,-0.00299072265625,-0.0091552734375,-0.00634765625
